YEAR,L_SHARE,OUTPUT,K_STR,K_EQ,REL_P_EQ,DPR_ST,DPR_EQ,L_U,L_S,W_U,W_S,SKILL_PREMIUM,LABOR_INPUT_RATIO
1987,0.7101152996974405,102.38579748789559,21.78832515243897,4.299783714060021,1.0,0.0287769784172662,0.1521739130434782,0.0,0.0,0.0,0.0,1.7836663715795045,0.2586000951076668
1988,0.644500142771027,110.17572399301851,22.03453884715573,4.55504595899953,0.9500747816442774,0.0275862068965517,0.1458333333333332,17.144539273148833,6.551052879641759,9.121897052845654,16.20065251467259,1.7386497558038845,0.453699058368759
1989,0.6548651106395877,111.30097340659698,22.2832164429553,4.891936599404479,0.9038180442807321,0.0331125827814569,0.1456953642384106,17.363609736553663,7.169139842678072,9.662711701598889,17.288383226810048,1.8380314226142496,0.3791191374000084
1990,0.6107522231532286,115.73579331154136,22.5119325880844,5.108990769663669,0.8561909623063513,0.032051282051282,0.1455696202531645,17.624520922668673,7.667087770631466,10.157154892362124,18.67435697264492,1.9195085109478824,0.4469807832795988
1991,0.613922398036451,115.78291273943447,22.70712340671541,5.37229438386583,0.8190151382042606,0.0318471337579617,0.147239263803681,17.804223482104536,8.211831870203932,10.649549502500209,19.874841947106248,1.899536965901065,0.3793998171925859
1992,0.6395148592796693,120.19115002155269,22.898121512834628,5.68937587739659,0.7703925033557711,0.0308641975308642,0.1437125748502994,17.933337158980184,8.864318340626841,11.113673212827026,20.79514690002928,1.9187750237705292,0.5076085133705045
1993,0.6749020935067447,127.63201835262002,22.9426036951219,5.83419903574758,0.7267644146752844,0.0297619047619047,0.1428571428571429,18.052743192443664,8.906954127194759,11.47586573111198,22.79231144162315,1.760763838591272,0.4697674827128481
1994,0.6850805008944544,130.15509716674012,23.00162796171641,6.03838671010772,0.6952151400738843,0.0284090909090909,0.1403508771929824,18.16926441307065,8.97524158839336,11.81143896312636,24.489059811798175,2.103957110045731,0.5035154991308508
1995,0.6816735089256885,136.82678919521027,23.0745649449616,6.42655883664816,0.6535027182946822,0.0331491712707182,0.1412429378531073,18.157838984930965,9.384814827313216,12.166154899902162,25.47707080752633,2.3386315539588325,0.5693674294359811
1996,0.6426551689561817,143.78734634159682,23.29136481469426,6.9915084887907994,0.6064656149242227,0.0320855614973263,0.1366120218579235,18.328423185397167,9.735590246857358,12.630653924064667,26.58675936391586,1.967282062576835,0.5337974890906062
1997,0.6800497560042101,148.94549364876673,23.37751913914274,7.459451856165179,0.5662120458808116,0.0309278350515465,0.1351351351351351,18.387749710713504,9.857110593708192,13.04927386699934,28.27864449106745,2.1604410468667834,0.5029930414851581
1998,0.6878617945007236,154.7134198213526,23.61701310779931,8.24067131683039,0.5180442033154055,0.0295566502463054,0.1347150259067357,18.485670928772706,10.34880257404582,13.556869450128724,29.0128610003061,1.8328762470430904,0.5465905273518693
1999,0.6789633353558118,150.8120223879619,23.728703665941488,9.23958249863524,0.47066116806736263,0.0285714285714286,0.1330049261083743,18.36697435236906,10.637569558011284,14.065387272742713,30.057639423154072,2.0757964082192086,0.6925813224049379
2000,0.6968857663987029,165.36060804142474,23.86396715939503,10.362939494738061,0.4317115486378693,0.0321100917431191,0.1308411214953271,18.354351143939915,10.52891738870289,14.530107146244747,31.555015466045404,2.567418200864363,0.5061930322173619
2001,0.7169397766412692,149.18527988769395,24.13080634488827,11.45860144012654,0.3940239666395768,0.0308370044052863,0.1345291479820627,18.493288084486533,10.663147338590369,15.044806631942091,32.80635198585413,2.0129799885360566,0.5327825319301406
2002,0.6673439625083979,156.78070695102687,24.26978804580021,12.77636459189851,0.36386810052785795,0.0300429184549355,0.1336206896551725,18.27408509326939,11.110858478603378,15.579677044057412,33.402981913657214,2.197204294687656,0.5264861929254855
2003,0.6790810662977204,159.5601496023917,24.14895641398088,13.79224889890952,0.3321637621864851,0.0299145299145299,0.1350210970464135,18.006468542347715,10.615677166535464,15.828010678417844,35.500677624242606,2.433918913596148,0.6164882680968409
2004,0.7148538414567317,157.92873392505626,24.20743456178929,15.452753931511378,0.3118898269439929,0.0317460317460317,0.1333333333333333,17.69829286991717,10.523601362006474,16.223322081775127,36.14293477298696,1.906343971428544,0.59674583587762
2005,0.7011263437613239,169.63851015440176,24.524034376132718,17.088841128932298,0.2920120745007541,0.0294117647058823,0.1328413284132842,17.74213567445247,10.672887433836497,16.73388956665018,36.90925490328691,2.290589263396332,0.6631728186641223
2006,0.6933505579057948,173.2020709304775,24.87157881337025,18.91450484206897,0.27154907496304725,0.0310344827586206,0.1314878892733564,17.561597705479812,11.594905416079044,17.399013928879615,36.56083093615563,2.164219625694926,0.5885830889661112
2007,0.6898069947110459,171.79990932446728,25.327479479812247,20.26763384134133,0.2547452457378451,0.0294117647058823,0.1333333333333333,17.790705683810323,12.204392971007243,18.033814829373657,37.2909685145047,2.13410011173697,0.8164977023256142
2008,0.6735385185381215,179.60454550268472,25.51080487609217,21.76997519683667,0.23574145354812562,0.0303951367781154,0.1337579617834394,17.390540796552706,13.37247417690585,18.636416108936974,36.80224682252098,2.068379482050592,0.8373265574594058
2009,0.59335522836021,168.7749281752839,25.53242319549485,22.50041128682455,0.22838324480601288,0.0321543408360128,0.1378205128205128,17.409478287470236,12.99910060280131,18.893285854899002,39.115514430385126,2.1561737139433608,0.8291188258132183
2010,0.5769147529157148,166.06039807824297,25.434069453530302,23.82506545542821,0.20973249811306424,0.0323624595469255,0.138801261829653,16.785924397963264,13.581267615227896,19.196548513668677,38.8866435287935,1.925056229751636,0.7597981383027071
2011,0.604716430513989,165.04212467273152,25.55362427624095,25.51627717218269,0.19869040305986455,0.0313479623824451,0.1367781155015197,16.550563471349065,13.553360010066699,19.5824215452981,39.499445768511514,1.893087377546888,0.9447058249009236
2012,0.6249892562896749,155.68955689556896,25.66004246029862,27.4678048773049,0.18864892110924922,0.0310559006211179,0.1390532544378698,16.111765811894543,13.896878794950226,20.03568839554689,39.577221534935454,2.035248641437089,0.8821274463670848
2013,0.632935744517122,164.6597476117467,25.67340585601782,28.629790274170922,0.17942470361884144,0.0301204819277108,0.1420118343195267,16.043776376140876,13.295049162353239,20.263017149783632,41.86232193791169,2.159208658483761,0.6517634388389748
2014,0.6486479881721875,157.0521664463719,25.7798989029059,29.71373375617269,0.16940040437319334,0.029673590504451,0.1420118343195267,15.932864434196686,13.467140097181586,20.58677574111846,42.74458618167069,1.7649770685181947,0.5414320178915223
2015,0.7017483463250301,158.78020823383324,25.807970223719348,31.272552903489547,0.1606264510913028,0.0322580645161291,0.1445427728613568,15.413280044382926,14.117308387587265,20.995814673670576,42.466728464327446,2.2952296826161738,1.0179700604407136
2016,0.6477510310868397,148.84761247245524,25.72960067243535,32.2910929093908,0.15057231044144603,0.0323529411764705,0.14540059347181,15.227807727664025,13.585914349981673,21.161867188360613,44.5224657121819,1.7879042214407193,1.0360107706571875
